index,id,atlas_id,depth,structure_id_path,color_hex_triplet,name,acronym
16820,16820,16820,12,/15564/15565/16808/16809/16810//16813//16814//16818/16819/16820/,#FF0001,"white matter of cerebellar vermis",CbVWM
16821,16821,16821,11,/15564/15565/16808/16809/16810//16813//16814//16818/16821/,#00FFD8,"intermediate stratum of cerebellar vermis",CbVi
16822,16822,16822,12,/15564/15565/16808/16809/16810//16813//16814//16818/16821/16822/,#B4FF00,"cerebellar nuclei of CbV",CbVN
16823,16823,16823,13,/15564/15565/16808/16809/16810//16813//16814//16818/16821/16822/16823/,#002FFF,"medial (fastigial) cerebellar nucleus",Med
16824,16824,16824,14,/15564/15565/16808/16809/16810//16813//16814//16818/16821/16822/16823/16824/,#FF7700,"medial (main) part of Med",MedM
16825,16825,16825,14,/15564/15565/16808/16809/16810//16813//16814//16818/16821/16822/16823/16825/,#FF007F,"lateral part of Med",MedL
16826,16826,16826,14,/15564/15565/16808/16809/16810//16813//16814//16818/16821/16822/16823/16826/,#00FF29,"dorsolateral part of Med",MedDL
16827,16827,16827,12,/15564/15565/16808/16809/16810//16813//16814//16818/16821/16827/,#9A00FF,"isthmic vestibulocerebellar nucleus",isVeCb
16828,16828,16828,11,/15564/15565/16808/16809/16810//16813//16814//16818/16828/,#00FF1B,"superficial stratum of cerebellar vermis",CbVs
16829,16829,16829,12,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/,#002AFF,"cortex of cerebellar vermis",CbVCx
16830,16830,16830,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16830/,#7800FF,"lobule 1 of cerebellar vermis",1Cb
16831,16831,16831,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16831/,#FF0069,"lobule 2 of cerebellar vermis",2Cb
16832,16832,16832,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16832/,#B800FF,"lobule 3 of cerebellar vermis",3Cb
16833,16833,16833,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16833/,#3FFF00,"lobule 4 of cerebellar vermis",4Cb
16834,16834,16834,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16834/,#FF6D00,"lobule 5 of cerebellar vermis",5Cb
16835,16835,16835,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16835/,#FF7B00,"lobule 6 of cerebellar vermis",6Cb
16836,16836,16836,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16836/,#00FF60,"lobule 7 of cerebellar vermis",7Cb
16837,16837,16837,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16837/,#FFF200,"lobule 8 of cerebellar vermis",8Cb
16838,16838,16838,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16838/,#00FF30,"lobule 9 of cerebellar vermis",9Cb
16839,16839,16839,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16839/,#00FFFC,"lobule 10 of cerebellar vermis",10Cb
16840,16840,16840,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16840/,#00FF4E,"molecular layer of CbVCx",MolV
16841,16841,16841,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16841/,#EA00FF,"Purkinje cell layer of CbVCx",PkV
16842,16842,16842,13,/15564/15565/16808/16809/16810//16813//16814//16818/16828/16829/16842/,#35FF00,"internal granular layer of CbVCx",IGrV
16843,16843,16843,7,/15564/15565/16808/16809/16810//16813/16843/,#00E0FF,"dorsolateral (non-cerebellar) part of isA",isADL
111220612,111220612,111220612,10,/15564/15565/16808/16809/16810//16813/16843///111220612/,#00FFEC,"ventricular zone of isADL",isADLv
111220614,111220614,111220614,10,/15564/15565/16808/16809/16810//16813/16843///111220614/,#32FF00,"mantle zone of isADL",isADLm
112892309,112892309,112892309,11,/15564/15565/16808/16809/16810//16813/16843///111220614/112892309/,#2700FF,"periventricular stratum of isADL",isADLp
112892311,112892311,112892311,11,/15564/15565/16808/16809/16810//16813/16843///111220614/112892311/,#FF0086,"intermediate stratum of isADL",isADLi
112892313,112892313,112892313,11,/15564/15565/16808/16809/16810//16813/16843///111220614/112892313/,#FF2600,"superficial stratum of isADL",isADLs
16844,16844,16844,8,/15564/15565/16808/16809/16810//16813/16843/16844/,#31FF00,"parabrachial complex",PBC
16845,16845,16845,10,/15564/15565/16808/16809/16810//16813/16843/16844//16845/,#00CBFF,"ventricular zone of the PBC",PBv
16846,16846,16846,10,/15564/15565/16808/16809/16810//16813/16843/16844//16846/,#4F00FF,"mantle zone of the PBC",PBm
16847,16847,16847,11,/15564/15565/16808/16809/16810//16813/16843/16844//16846/16847/,#FF0054,"periventricular stratum of the PBC",PBp
16848,16848,16848,12,/15564/15565/16808/16809/16810//16813/16843/16844//16846/16847/16848/,#FF00D8,"parabrachial part of the periaqueductal gray",PB-PAG
16849,16849,16849,11,/15564/15565/16808/16809/16810//16813/16843/16844//16846/16849/,#00FF96,"intermediate stratum of the PBC",PBi
16850,16850,16850,12,/15564/15565/16808/16809/16810//16813/16843/16844//16846/16849/16850/,#8100FF,"medial parabrachial nucleus",MPB
16851,16851,16851,11,/15564/15565/16808/16809/16810//16813/16843/16844//16846/16851/,#0DFF00,"superficial stratum of the PBC",PBs
16852,16852,16852,12,/15564/15565/16808/16809/16810//16813/16843/16844//16846/16851/16852/,#6700FF,"lateral parabrachial nucleus",LPB
16853,16853,16853,12,/15564/15565/16808/16809/16810//16813/16843/16844//16846/16851/16853/,#5100FF,"Koelliker-Fuse nucleus",KF
16854,16854,16854,8,/15564/15565/16808/16809/16810//16813/16843/16854/,#00FFED,"isthmus proper",Ist
16855,16855,16855,10,/15564/15565/16808/16809/16810//16813/16843/16854//16855/,#FF0035,"ventricular zone of Ist",Istv
16856,16856,16856,10,/15564/15565/16808/16809/16810//16813/16843/16854//16856/,#001EFF,"mantle zone of Ist",Istm
16857,16857,16857,11,/15564/15565/16808/16809/16810//16813/16843/16854//16856/16857/,#0005FF,"periventricular stratum of Ist",Istp
16858,16858,16858,12,/15564/15565/16808/16809/16810//16813/16843/16854//16856/16857/16858/,#FFF700,"isthmic part of the periaqueductal gray",Ist-PAG
16859,16859,16859,11,/15564/15565/16808/16809/16810//16813/16843/16854//16856/16859/,#00FFDB,"intermediate stratum of Ist",Isti
16860,16860,16860,12,/15564/15565/16808/16809/16810//16813/16843/16854//16856/16859/16860/,#FF0048,"dorsal nucleus of the lateral lemniscus",DLL
16861,16861,16861,11,/15564/15565/16808/16809/16810//16813/16843/16854//16856/16861/,#00C2FF,"superficial stratum of Ist",Ists
16862,16862,16862,12,/15564/15565/16808/16809/16810//16813/16843/16854//16856/16861/16862/,#9600FF,"parabigeminal nucleus",PBG
16863,16863,16863,12,/15564/15565/16808/16809/16810//16813/16843/16854//16856/16861/16863/,#2E00FF,"perilemniscal isthmic area",PeLA
16864,16864,16864,7,/15564/15565/16808/16809/16810//16813/16864/,#00FF41,"ventrolateral part of isA",isAVL
16865,16865,16865,8,/15564/15565/16808/16809/16810//16813/16864/16865/,#FF00F5,"liminal part of alar isthmus",isLim
16866,16866,16866,10,/15564/15565/16808/16809/16810//16813/16864/16865//16866/,#FF8E00,"ventricular zone of isLim",isLimv
16867,16867,16867,10,/15564/15565/16808/16809/16810//16813/16864/16865//16867/,#00FF7F,"mantle zone of isLim",isLimm
16868,16868,16868,11,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16868/,#D900FF,"periventricular stratum of isLim",isLimp
16869,16869,16869,12,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16868/16869/,#FF0100,"isthmic liminal part of the periaqueductal gray",isLim-PAG
16870,16870,16870,12,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16868/16870/,#00D8FF,"isthmic part of mesencephalic trigeminal nucleus",isMes5
16871,16871,16871,11,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16871/,#002DFF,"intermediate stratum of isLim",isLimi
16872,16872,16872,12,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16871/16872/,#FF005F,"microcellular tegmental nucleus",MiTg
16873,16873,16873,12,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16871/16873/,#0083FF,"isthmic liminal reticular area",isLimRt
16874,16874,16874,11,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16874/,#5DFF00,"superficial stratum of isLim",isLims
16875,16875,16875,12,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16874/16875/,#FF00F6,"isthmic part of the intermediate lateral lemniscal nucleus",isILL
16886,16886,16886,12,/15564/15565/16808/16809/16810//16813/16864/16865//16867/16874/16886/,#00F2FF,"paralemniscal isthmic area",isPaL
16876,16876,16876,6,/15564/15565/16808/16809/16810//16876/,#0012FF,"isthmic basal plate",isB
111220616,111220616,111220616,10,/15564/15565/16808/16809/16810//16876////111220616/,#12FF00,"ventricular zone of isB",isBv
111220618,111220618,111220618,10,/15564/15565/16808/16809/16810//16876////111220618/,#C100FF,"mantle zone of isB",isBm
16877,16877,16877,8,/15564/15565/16808/16809/16810//16876//16877/,#FF2300,"lateral part of the isB",isBL
16878,16878,16878,10,/15564/15565/16808/16809/16810//16876//16877//16878/,#9E00FF,"ventricular zone of isBL",isBLv
16879,16879,16879,10,/15564/15565/16808/16809/16810//16876//16877//16879/,#FF3500,"mantle zone of isBL",isBLm
16880,16880,16880,11,/15564/15565/16808/16809/16810//16876//16877//16879/16880/,#00FFE9,"periventricular stratum of isBL",isBLp
16881,16881,16881,12,/15564/15565/16808/16809/16810//16876//16877//16879/16880/16881/,#FF00EA,"dorsolateral isthmic part of the dorsal raphe nucleus",isDRDL
112892315,112892315,112892315,12,/15564/15565/16808/16809/16810//16876//16877//16879/16880/112892315/,#003EFF,"lateral wings of the dorsal raphe nucleus",isDRW
16882,16882,16882,11,/15564/15565/16808/16809/16810//16876//16877//16879/16882/,#C6FF00,"intermediate stratum of isBL",isBLi
16883,16883,16883,12,/15564/15565/16808/16809/16810//16876//16877//16879/16882/16883/,#FFB900,"isthmic part of basolateral isthmic reticular formation",isBLRt
16884,16884,16884,12,/15564/15565/16808/16809/16810//16876//16877//16879/16882/16884/,#00B5FF,"retrorubral field",RRF
16885,16885,16885,11,/15564/15565/16808/16809/16810//16876//16877//16879/16885/,#00FF85,"superficial stratum of isBL",isBLs
16887,16887,16887,8,/15564/15565/16808/16809/16810//16876//16877/,#34FF00,"intermediate part of isB",isBI
16888,16888,16888,10,/15564/15565/16808/16809/16810//16876//16877//16888/,#0079FF,"ventricular zone of isBI",isBIv
16889,16889,16889,10,/15564/15565/16808/16809/16810//16876//16877//16889/,#8DFF00,"mantle zone of isBI",isBIm
16890,16890,16890,11,/15564/15565/16808/16809/16810//16876//16877//16889/16890/,#AFFF00,"periventricular stratum of isBI",isBIp
16891,16891,16891,12,/15564/15565/16808/16809/16810//16876//16877//16889/16890/16891/,#BFFF00,"intermediate isthmic part of the dorsal raphe nucleus",isDRI
16892,16892,16892,12,/15564/15565/16808/16809/16810//16876//16877//16889/16890/16892/,#FFF500,"isthmic part of mediodorsal tegmental nucleus",isMDTg
16893,16893,16893,11,/15564/15565/16808/16809/16810//16876//16877//16889/16893/,#00D6FF,"intermediate stratum of isBI",isBIi
16894,16894,16894,12,/15564/15565/16808/16809/16810//16876//16877//16889/16893/16894/,#6CFF00,"basointermediate isthmic reticular formation",isBIRt
16895,16895,16895,11,/15564/15565/16808/16809/16810//16876//16877//16889/16895/,#00FF51,"superficial stratum of isBI",isBIs
16896,16896,16896,12,/15564/15565/16808/16809/16810//16876//16877//16889/16895/16896/,#FF0044,"substantia nigra reticulata, isthmic part",isSNR
16897,16897,16897,8,/15564/15565/16808/16809/16810//16876//16877/,#00FF29,"medial part of the isB",isBM
16898,16898,16898,10,/15564/15565/16808/16809/16810//16876//16877//16898/,#D000FF,"ventricular zone of isBM",isBMv
16899,16899,16899,10,/15564/15565/16808/16809/16810//16876//16877//16899/,#FF009E,"mantle zone of isBM",isBMm
16900,16900,16900,11,/15564/15565/16808/16809/16810//16876//16877//16899/16900/,#0AFF00,"periventricular mantle of isBM",isBMp
16901,16901,16901,12,/15564/15565/16808/16809/16810//16876//16877//16899/16900/16901/,#FF1D00,"ventral isthmic part of dorsal raphe nucleus",isDRV
16902,16902,16902,11,/15564/15565/16808/16809/16810//16876//16877//16899/16902/,#FC00FF,"intermediate mantle of isBM",isBMi
16903,16903,16903,12,/15564/15565/16808/16809/16810//16876//16877//16899/16902/16903/,#00C6FF,"trochlear nucleus",4M
16904,16904,16904,12,/15564/15565/16808/16809/16810//16876//16877//16899/16902/16904/,#00FF7B,"trochlear shell",4Sh
16905,16905,16905,12,/15564/15565/16808/16809/16810//16876//16877//16899/16902/16905/,#FF0023,"paratrochlear nucleus",Pa4
16906,16906,16906,12,/15564/15565/16808/16809/16810//16876//16877//16899/16902/16906/,#B3FF00,"caudal linear (raphe) nucleus",CLi
16907,16907,16907,11,/15564/15565/16808/16809/16810//16876//16877//16899/16907/,#AE00FF,"superficial mantle of isBM",isBMs
16908,16908,16908,12,/15564/15565/16808/16809/16810//16876//16877//16899/16907/16908/,#0014FF,"substantia nigra compacta, isthmic part",isSNC
16909,16909,16909,12,/15564/15565/16808/16809/16810//16876//16877//16899/16907/16909/,#EF00FF,"interpeduncular nucleus, prodromal part",IPPr
16910,16910,16910,12,/15564/15565/16808/16809/16810//16876//16877//16899/16907/16910/,#00FF4D,"isthmic portion of paranigral nucleus",isPN
16911,16911,16911,6,/15564/15565/16808/16809/16810//16911/,#FF002F,"isthmic floor plate",isF
16912,16912,16912,10,/15564/15565/16808/16809/16810//16911////16912/,#FF2400,"ventricular zone of isF",isFv
16913,16913,16913,10,/15564/15565/16808/16809/16810//16911////16913/,#42FF00,"mantle zone of isF",isFm
112892317,112892317,112892317,11,/15564/15565/16808/16809/16810//16911////16913/112892317/,#FF00AA,"periventricular stratum of isF",isFp
112892319,112892319,112892319,11,/15564/15565/16808/16809/16810//16911////16913/112892319/,#8500FF,"intermediate stratum of isF",isFi
112892321,112892321,112892321,11,/15564/15565/16808/16809/16810//16911////16913/112892321/,#003BFF,"superficial stratum of isF",isFs
126531028,126531028,126531028,12,/15564/15565/16808/16809/16810//16911////16913/112892321/126531028/,#009AFF,"median part of IPPr",MnIPPr
16914,16914,16914,12,/15564/15565/16808/16809/16810//16911////16913/112892321/16914/,#FF008E,"ventral tegmental area, isthmic part",isVTA
16915,16915,16915,4,/15564/15565/16808/16809/16915/,#FF007E,"rhombomere 1",r1
16916,16916,16916,6,/15564/15565/16808/16809/16915//16916/,#80FF00,"r1 roof plate",r1R
16917,16917,16917,12,/15564/15565/16808/16809/16915//16916//////16917/,#FF00AE,"cerebellar choroid tela",CbCh
16918,16918,16918,12,/15564/15565/16808/16809/16915//16916//////16918/,#FF6600,"rhombic lip of r1R",r1RhL
16919,16919,16919,6,/15564/15565/16808/16809/16915//16919/,#FFD300,"r1 alar plate",r1A
111220620,111220620,111220620,10,/15564/15565/16808/16809/16915//16919////111220620/,#E300FF,"ventricular zone of r1A",r1Av
111220622,111220622,111220622,10,/15564/15565/16808/16809/16915//16919////111220622/,#00AFFF,"mantle zone of r1A",r1Am
16920,16920,16920,8,/15564/15565/16808/16809/16915//16919//16920/,#FFE400,"cerebellar hemisphere",CbH
16921,16921,16921,12,/15564/15565/16808/16809/16915//16919//16920////16921/,#0038FF,"external granular layer of CbH",CbH-EGL
16922,16922,16922,10,/15564/15565/16808/16809/16915//16919//16920//16922/,#E900FF,"ventricular zone of CbH",CbHv
16923,16923,16923,12,/15564/15565/16808/16809/16915//16919//16920//16922//16923/,#009EFF,"rhombic lip of CbH",CbHLip
16924,16924,16924,10,/15564/15565/16808/16809/16915//16919//16920//16924/,#00A8FF,"mantle zone of CbH",CbHm
16925,16925,16925,11,/15564/15565/16808/16809/16915//16919//16920//16924/16925/,#66FF00,"periventricular stratum of CbH",CbHp
16926,16926,16926,12,/15564/15565/16808/16809/16915//16919//16920//16924/16925/16926/,#FF00BF,"cerebellar white matter",CbHWM
16927,16927,16927,11,/15564/15565/16808/16809/16915//16919//16920//16924/16927/,#FF00F0,"intermediate stratum of CbH",CbHi
16928,16928,16928,12,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/,#FBFF00,"cerebellar nuclei of CbH",CbHN
16929,16929,16929,13,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/16929/,#FF000B,"intermediate (interpositus) cerebellar nucleus",Int
16930,16930,16930,14,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/16929/16930/,#FF002A,"anterior part of Int",IntA
16931,16931,16931,14,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/16929/16931/,#3600FF,"dorsolateral part of Int",IntDL
16932,16932,16932,14,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/16929/16932/,#0029FF,"posterior part of Int",IntP
16933,16933,16933,13,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/16933/,#B400FF,"lateral (dentate) cerebellar nucleus",Lat
16934,16934,16934,14,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/16933/16934/,#FF002C,"dorsolateral part of Lat",LatDL
16935,16935,16935,14,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16928/16933/16935/,#FF009D,"parvicellular part of Lat",LatPC
16936,16936,16936,12,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16936/,#00FFF6,"r1 part of vestibulocerebellar nucleus",r1VeCb
16937,16937,16937,12,/15564/15565/16808/16809/16915//16919//16920//16924/16927/16937/,#FF7800,"A4 noradrenergic cell group",A4
16938,16938,16938,11,/15564/15565/16808/16809/16915//16919//16920//16924/16938/,#FF4A00,"superficial stratum of cerebellar hemisphere",CbHs
16939,16939,16939,12,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/,#3AFF00,"cortex of cerebellar hemisphere",CbHCx
16940,16940,16940,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16940/,#FF1800,"simple lobule",Sim
16941,16941,16941,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16941/,#FFCD00,"crus 1 of the ansiform lobule",Crus1
16942,16942,16942,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16942/,#FF00F4,"crus 2 of the ansiform lobule",Crus2
16943,16943,16943,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16943/,#00FF86,"paramedian lobule",PM
16944,16944,16944,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16944/,#0100FF,"copula of the pyramis",Cop
16945,16945,16945,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16945/,#9D00FF,"paraflocculus",PFl
16946,16946,16946,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16946/,#4000FF,"flocculus",Fl
16947,16947,16947,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16947/,#00FFC6,"molecular layer of CbHCx",MolH
16948,16948,16948,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16948/,#FF0040,"Purkinje cell layer of CbHCx",PkH
16949,16949,16949,13,/15564/15565/16808/16809/16915//16919//16920//16924/16938/16939/16949/,#00C6FF,"internal granular layer of CbHCx",IGrH
16950,16950,16950,8,/15564/15565/16808/16809/16915//16919//16950/,#FF7500,"r1 part of vestibular sensory column",r1Ve
16951,16951,16951,10,/15564/15565/16808/16809/16915//16919//16950//16951/,#E400FF,"ventricular zone of r1Ve",r1Vev
16952,16952,16952,10,/15564/15565/16808/16809/16915//16919//16950//16952/,#FF0003,"mantle zone of r1Ve",r1Vem
111220624,111220624,111220624,11,/15564/15565/16808/16809/16915//16919//16950//16952/111220624/,#0011FF,"periventricular stratum of r1Ve",r1Vep
124372424,124372424,124372424,12,/15564/15565/16808/16809/16915//16919//16950//16952/111220624/124372424/,#00FFD1,"r1 part of vestibular nucleus Y",r1Y
111220626,111220626,111220626,11,/15564/15565/16808/16809/16915//16919//16950//16952/111220626/,#09FF00,"intermediate stratum of r1Ve",r1Vei
16953,16953,16953,12,/15564/15565/16808/16809/16915//16919//16950//16952/111220626/16953/,#47FF00,"r1 part of superior vestibular nucleus",r1SuVe
111220628,111220628,111220628,11,/15564/15565/16808/16809/16915//16919//16950//16952/111220628/,#8300FF,"superficial stratum of r1Ve",r1Ves
16954,16954,16954,8,/15564/15565/16808/16809/16915//16919//16954/,#00BCFF,"r1 part of trigeminal sensory column",r1Tr
16955,16955,16955,10,/15564/15565/16808/16809/16915//16919//16954//16955/,#0025FF,"ventricular zone of r1Tr",r1Trv
16956,16956,16956,10,/15564/15565/16808/16809/16915//16919//16954//16956/,#00FFB1,"mantle zone of r1Tr",r1Trm
111220630,111220630,111220630,11,/15564/15565/16808/16809/16915//16919//16954//16956/111220630/,#00FFD8,"periventricular stratum of r1Tr",r1Trp
111220632,111220632,111220632,11,/15564/15565/16808/16809/16915//16919//16954//16956/111220632/,#FF6500,"intermediate stratum of r1Tr",r1Tri
16958,16958,16958,12,/15564/15565/16808/16809/16915//16919//16954//16956/111220632/16958/,#EFFF00,"r1 part of dorsal parvicellular reticular formation",r1DPCRt
111220634,111220634,111220634,11,/15564/15565/16808/16809/16915//16919//16954//16956/111220634/,#C8FF00,"superficial stratum of r1Tr",r1Trs
16957,16957,16957,12,/15564/15565/16808/16809/16915//16919//16954//16956/111220634/16957/,#F500FF,"r1 part of principal trigeminal sensory nucleus",r1Pr5
16959,16959,16959,8,/15564/15565/16808/16809/16915//16919//16959/,#FF00E4,"liminal part of alar r1",r1Lim
16960,16960,16960,10,/15564/15565/16808/16809/16915//16919//16959//16960/,#00FFEB,"ventricular zone of r1Lim",r1Limv
16961,16961,16961,10,/15564/15565/16808/16809/16915//16919//16959//16961/,#6D00FF,"mantle zone of r1Lim",r1Limm
111220636,111220636,111220636,11,/15564/15565/16808/16809/16915//16919//16959//16961/111220636/,#39FF00,"periventricular stratum of r1Lim",r1Limp
16963,16963,16963,12,/15564/15565/16808/16809/16915//16919//16959//16961/111220636/16963/,#FF006A,"r1 liminal central gray",r1LimCG
16964,16964,16964,12,/15564/15565/16808/16809/16915//16919//16959//16961/111220636/16964/,#DC00FF,"laterodorsal tegmental nucleus",LDTg
16966,16966,16966,12,/15564/15565/16808/16809/16915//16919//16959//16961/111220636/16966/,#FF00CD,"r1 part of the 'mesencephalic' trigeminal nucleus",r1Mes5
111220638,111220638,111220638,11,/15564/15565/16808/16809/16915//16919//16959//16961/111220638/,#FF7600,"intermediate stratum of r1Lim",r1Limi
16962,16962,16962,12,/15564/15565/16808/16809/16915//16919//16959//16961/111220638/16962/,#CBFF00,"r1 part of ventral parvicellular reticular formation",r1VPCRt
111220640,111220640,111220640,11,/15564/15565/16808/16809/16915//16919//16959//16961/111220640/,#6500FF,"superficial stratum of r1Lim",r1Lims
16965,16965,16965,12,/15564/15565/16808/16809/16915//16919//16959//16961/111220640/16965/,#1B00FF,"pedunculopontine tegmental nucleus",PPTg
16967,16967,16967,6,/15564/15565/16808/16809/16915//16967/,#9CFF00,"r1 basal plate",r1B
111220642,111220642,111220642,10,/15564/15565/16808/16809/16915//16967////111220642/,#00FF92,"ventricular zone of r1B",r1Bv
111220644,111220644,111220644,10,/15564/15565/16808/16809/16915//16967////111220644/,#FFBA00,"mantle zone of r1B",r1Bm
16968,16968,16968,8,/15564/15565/16808/16809/16915//16967//16968/,#FF2C00,"lateral part of r1B",r1BL
16969,16969,16969,10,/15564/15565/16808/16809/16915//16967//16968//16969/,#FF004D,"ventricular zone of r1BL",r1BLv
16970,16970,16970,10,/15564/15565/16808/16809/16915//16967//16968//16970/,#C400FF,"mantle zone of r1BL",r1BLm
16971,16971,16971,11,/15564/15565/16808/16809/16915//16967//16968//16970/16971/,#FF00E9,"periventricular stratum of r1BL",r1BLp
124372428,124372428,124372428,12,/15564/15565/16808/16809/16915//16967//16968//16970/16971/124372428/,#FF5300,"r1 part of basolateral intermediate zone",r1BLIZ
16972,16972,16972,12,/15564/15565/16808/16809/16915//16967//16968//16970/16971/16972/,#FF7C00,"locus coeruleus",LC
16973,16973,16973,12,/15564/15565/16808/16809/16915//16967//16968//16970/16971/16973/,#FF0030,"nucleus of Barrington",Bar
16974,16974,16974,12,/15564/15565/16808/16809/16915//16967//16968//16970/16971/16974/,#FFB600,"neuropeptide-S nucleus",NPS
16975,16975,16975,11,/15564/15565/16808/16809/16915//16967//16968//16970/16975/,#F5FF00,"intermediate stratum of r1BL",r1BLi
16976,16976,16976,12,/15564/15565/16808/16809/16915//16967//16968//16970/16975/16976/,#00FF4E,"r1 part of central gray",r1CG
16977,16977,16977,12,/15564/15565/16808/16809/16915//16967//16968//16970/16975/16977/,#0014FF,"supratrigeminal nucleus",Su5
16978,16978,16978,12,/15564/15565/16808/16809/16915//16967//16968//16970/16975/16978/,#9E00FF,"r1 part of basolateral reticular formation",r1BLRt
16981,16981,16981,11,/15564/15565/16808/16809/16915//16967//16968//16970/16981/,#FF00CE,"superficial stratum of r1BL",r1BLs
16979,16979,16979,12,/15564/15565/16808/16809/16915//16967//16968//16970/16981/16979/,#00FF9B,"r1 part of medial paralemniscal nucleus",r1MPL
16980,16980,16980,12,/15564/15565/16808/16809/16915//16967//16968//16970/16981/16980/,#FF9400,"r1 part of lateral paralemniscal nucleus",r1LPaL
16982,16982,16982,12,/15564/15565/16808/16809/16915//16967//16968//16970/16981/16982/,#00FF78,"r1 part of intermediate nucleus of the lateral lemniscus",r1ILL
16983,16983,16983,12,/15564/15565/16808/16809/16915//16967//16968//16970/16981/16983/,#00FF8C,"retrorubral nucleus (superficial part of PPTg)",RR
16984,16984,16984,8,/15564/15565/16808/16809/16915//16967//16984/,#D600FF,"intermediate part of r1B",r1BI
16985,16985,16985,10,/15564/15565/16808/16809/16915//16967//16984//16985/,#FF0023,"ventricular zone of r1BI",r1BIv
16986,16986,16986,10,/15564/15565/16808/16809/16915//16967//16984//16986/,#0063FF,"mantle zone of r1BI",r1BIm
16987,16987,16987,11,/15564/15565/16808/16809/16915//16967//16984//16986/16987/,#00FFBD,"periventricular stratum of r1BI",r1BIp
16988,16988,16988,12,/15564/15565/16808/16809/16915//16967//16984//16986/16987/16988/,#FFA500,"r1 part of basointermediate central gray",r1BICG
16989,16989,16989,12,/15564/15565/16808/16809/16915//16967//16984//16986/16987/16989/,#F0FF00,"r1 part of mediodorsal tegmental nucleus",r1MDTg
124372436,124372436,124372436,12,/15564/15565/16808/16809/16915//16967//16984//16986/16987/124372436/,#00FFC4,"r1 part of BI intermediate zone",r1BIIZ
16990,16990,16990,11,/15564/15565/16808/16809/16915//16967//16984//16986/16990/,#D6FF00,"intermediate stratum of r1BI",r1BIi
16991,16991,16991,12,/15564/15565/16808/16809/16915//16967//16984//16986/16990/16991/,#0E00FF,"r1 part of basointermediate reticular formation",r1BIRt
16992,16992,16992,12,/15564/15565/16808/16809/16915//16967//16984//16986/16990/16992/,#00FF25,"nucleus subcoeruleus, r1 part",r1SubC
16993,16993,16993,11,/15564/15565/16808/16809/16915//16967//16984//16986/16993/,#00FFB5,"superficial stratum of r1BI",r1BIs
124372440,124372440,124372440,12,/15564/15565/16808/16809/16915//16967//16984//16986/16993/124372440/,#49FF00,"r1 part of lateral pontine nuclei",r1LPn
16994,16994,16994,8,/15564/15565/16808/16809/16915//16967//16994/,#FF0081,"medial part of r1B",r1BM
16995,16995,16995,10,/15564/15565/16808/16809/16915//16967//16994//16995/,#A200FF,"ventricular zone of r1BM",r1BMv
16996,16996,16996,10,/15564/15565/16808/16809/16915//16967//16994//16996/,#FF2B00,"mantle zone of r1BM",r1BMm
16997,16997,16997,11,/15564/15565/16808/16809/16915//16967//16994//16996/16997/,#00FFD9,"periventricular stratum of r1BM",r1BMp
